# t,phase,ang_deg,x,y,z,dist_to_ideal_mm,radial_err_ideal_mm,dist_to_fit_mm,radial_err_fit_mm
4.7700,0.3850,138.6000,0.3483,-0.1627,1.2191,122.6851,2.6851,123.0787,0.1954
4.7720,0.3860,138.9600,0.3483,-0.1622,1.2197,122.6828,2.6828,123.0757,0.1984
4.7740,0.3870,139.3200,0.3483,-0.1617,1.2203,122.6801,2.6801,123.0724,0.2018
4.7760,0.3880,139.6800,0.3483,-0.1612,1.2209,122.6774,2.6774,123.0689,0.2052
4.7780,0.3890,140.0400,0.3483,-0.1607,1.2215,122.6749,2.6749,123.0657,0.2084
4.7800,0.3900,140.4000,0.3483,-0.1602,1.2221,122.6730,2.6730,123.0630,0.2111
4.7820,0.3910,140.7600,0.3483,-0.1597,1.2226,122.6718,2.6718,123.0611,0.2130
4.7840,0.3920,141.1200,0.3483,-0.1592,1.2232,122.6700,2.6700,123.0585,0.2156
4.7860,0.3930,141.4800,0.3483,-0.1587,1.2238,122.6679,2.6679,123.0556,0.2185
4.7880,0.3940,141.8400,0.3483,-0.1582,1.2244,122.6658,2.6658,123.0526,0.2215
4.7900,0.3950,142.2000,0.3483,-0.1577,1.2250,122.6639,2.6639,123.0500,0.2241
4.7920,0.3960,142.5600,0.3483,-0.1572,1.2256,122.6627,2.6627,123.0479,0.2262
4.7940,0.3970,142.9200,0.3483,-0.1567,1.2263,122.6623,2.6623,123.0467,0.2274
4.7960,0.3980,143.2800,0.3483,-0.1563,1.2269,122.6613,2.6613,123.0448,0.2293
4.7980,0.3990,143.6400,0.3482,-0.1558,1.2275,122.6600,2.6600,123.0426,0.2315
4.8000,0.4000,144.0000,0.3482,-0.1553,1.2281,122.6587,2.6587,123.0404,0.2337
4.8020,0.4010,144.3600,0.3482,-0.1549,1.2287,122.6578,2.6578,123.0386,0.2355
4.8040,0.4020,144.7200,0.3482,-0.1544,1.2293,122.6575,2.6575,123.0374,0.2367
4.8060,0.4030,145.0800,0.3482,-0.1540,1.2300,122.6581,2.6581,123.0370,0.2371
4.8080,0.4040,145.4400,0.3482,-0.1535,1.2306,122.6581,2.6581,123.0360,0.2381
4.8100,0.4050,145.8000,0.3482,-0.1531,1.2312,122.6578,2.6578,123.0347,0.2394
4.8120,0.4060,146.1600,0.3482,-0.1526,1.2319,122.6576,2.6576,123.0335,0.2406
4.8140,0.4070,146.5200,0.3482,-0.1522,1.2325,122.6577,2.6577,123.0326,0.2415
4.8160,0.4080,146.8800,0.3482,-0.1518,1.2331,122.6585,2.6585,123.0324,0.2417
4.8180,0.4090,147.2400,0.3482,-0.1513,1.2338,122.6584,2.6584,123.0313,0.2428
4.8200,0.4100,147.6000,0.3482,-0.1509,1.2344,122.6579,2.6579,123.0297,0.2444
4.8220,0.4110,147.9600,0.3482,-0.1505,1.2351,122.6572,2.6572,123.0280,0.2461
4.8240,0.4120,148.3200,0.3482,-0.1501,1.2357,122.6568,2.6568,123.0264,0.2477
4.8260,0.4130,148.6800,0.3482,-0.1497,1.2364,122.6568,2.6568,123.0254,0.2487
4.8280,0.4140,149.0400,0.3482,-0.1493,1.2370,122.6576,2.6576,123.0251,0.2490
4.8300,0.4150,149.4000,0.3482,-0.1488,1.2377,122.6577,2.6577,123.0240,0.2501
4.8320,0.4160,149.7600,0.3482,-0.1484,1.2384,122.6574,2.6574,123.0226,0.2515
4.8340,0.4170,150.1200,0.3482,-0.1480,1.2390,122.6571,2.6571,123.0211,0.2530
4.8360,0.4180,150.4800,0.3482,-0.1477,1.2397,122.6571,2.6571,123.0199,0.2542
4.8380,0.4190,150.8400,0.3482,-0.1473,1.2404,122.6577,2.6577,123.0193,0.2548
4.8400,0.4200,151.2000,0.3482,-0.1469,1.2410,122.6591,2.6591,123.0195,0.2546
4.8420,0.4210,151.5600,0.3482,-0.1465,1.2417,122.6598,2.6598,123.0190,0.2551
4.8440,0.4220,151.9200,0.3482,-0.1461,1.2424,122.6602,2.6602,123.0182,0.2559
4.8460,0.4230,152.2800,0.3482,-0.1458,1.2430,122.6607,2.6607,123.0174,0.2567
4.8480,0.4240,152.6400,0.3482,-0.1454,1.2437,122.6615,2.6615,123.0170,0.2572
4.8500,0.4250,153.0000,0.3481,-0.1450,1.2444,122.6629,2.6629,123.0171,0.2570
4.8520,0.4260,153.3600,0.3481,-0.1447,1.2451,122.6652,2.6652,123.0181,0.2560
4.8540,0.4270,153.7200,0.3481,-0.1443,1.2458,122.6669,2.6669,123.0185,0.2556
4.8560,0.4280,154.0800,0.3481,-0.1440,1.2465,122.6683,2.6683,123.0186,0.2556
4.8580,0.4290,154.4400,0.3481,-0.1436,1.2472,122.6697,2.6697,123.0187,0.2554
4.8600,0.4300,154.8000,0.3481,-0.1433,1.2479,122.6715,2.6715,123.0191,0.2550
4.8620,0.4310,155.1600,0.3481,-0.1429,1.2486,122.6740,2.6740,123.0202,0.2539
4.8640,0.4320,155.5200,0.3481,-0.1426,1.2492,122.6774,2.6774,123.0223,0.2519
4.8660,0.4330,155.8800,0.3481,-0.1423,1.2499,122.6801,2.6801,123.0236,0.2505
4.8680,0.4340,156.2400,0.3481,-0.1419,1.2506,122.6826,2.6826,123.0247,0.2494
4.8700,0.4350,156.6000,0.3481,-0.1416,1.2514,122.6852,2.6852,123.0259,0.2482
4.8720,0.4360,156.9600,0.3481,-0.1413,1.2521,122.6881,2.6881,123.0274,0.2467
4.8740,0.4370,157.3200,0.3481,-0.1410,1.2528,122.6918,2.6918,123.0295,0.2446
4.8760,0.4380,157.6800,0.3481,-0.1407,1.2535,122.6963,2.6963,123.0327,0.2415
4.8780,0.4390,158.0400,0.3481,-0.1404,1.2542,122.7003,2.7003,123.0351,0.2390
4.8800,0.4400,158.4000,0.3481,-0.1401,1.2549,122.7039,2.7039,123.0373,0.2368
4.8820,0.4410,158.7600,0.3481,-0.1398,1.2556,122.7076,2.7076,123.0395,0.2346
4.8840,0.4420,159.1200,0.3481,-0.1395,1.2563,122.7118,2.7118,123.0421,0.2320
4.8860,0.4430,159.4800,0.3480,-0.1392,1.2570,122.7166,2.7166,123.0454,0.2287
4.8880,0.4440,159.8400,0.3480,-0.1389,1.2578,122.7205,2.7205,123.0478,0.2264
4.8900,0.4450,160.2000,0.3480,-0.1386,1.2585,122.7239,2.7239,123.0496,0.2245
4.8920,0.4460,160.5600,0.3480,-0.1384,1.2592,122.7272,2.7272,123.0514,0.2227
4.8940,0.4470,160.9200,0.3480,-0.1381,1.2599,122.7307,2.7307,123.0533,0.2208
4.8960,0.4480,161.2800,0.3480,-0.1378,1.2607,122.7348,2.7348,123.0558,0.2184
4.8980,0.4490,161.6400,0.3480,-0.1376,1.2614,122.7396,2.7396,123.0590,0.2151
4.9000,0.4500,162.0000,0.3480,-0.1373,1.2621,122.7436,2.7436,123.0614,0.2127
4.9020,0.4510,162.3600,0.3480,-0.1371,1.2628,122.7473,2.7473,123.0634,0.2107
4.9040,0.4520,162.7200,0.3480,-0.1368,1.2636,122.7509,2.7509,123.0654,0.2087
4.9060,0.4530,163.0800,0.3480,-0.1366,1.2643,122.7548,2.7548,123.0676,0.2065
4.9080,0.4540,163.4400,0.3480,-0.1363,1.2651,122.7592,2.7592,123.0704,0.2037
4.9100,0.4550,163.8000,0.3480,-0.1361,1.2658,122.7645,2.7645,123.0740,0.2001
4.9120,0.4560,164.1600,0.3480,-0.1359,1.2665,122.7691,2.7691,123.0769,0.1972
4.9140,0.4570,164.5200,0.3480,-0.1357,1.2673,122.7734,2.7734,123.0795,0.1947
4.9160,0.4580,164.8800,0.3480,-0.1354,1.2680,122.7776,2.7776,123.0820,0.1921
4.9180,0.4590,165.2400,0.3480,-0.1352,1.2688,122.7822,2.7822,123.0848,0.1893
4.9200,0.4600,165.6000,0.3480,-0.1350,1.2695,122.7874,2.7874,123.0883,0.1858
4.9220,0.4610,165.9600,0.3479,-0.1348,1.2702,122.7935,2.7935,123.0926,0.1815
4.9240,0.4620,166.3200,0.3479,-0.1346,1.2710,122.7989,2.7989,123.0962,0.1779
4.9260,0.4630,166.6800,0.3479,-0.1344,1.2717,122.8039,2.8039,123.0995,0.1746
4.9280,0.4640,167.0400,0.3479,-0.1342,1.2725,122.8090,2.8090,123.1028,0.1713
4.9300,0.4650,167.4000,0.3479,-0.1340,1.2732,122.8145,2.8145,123.1064,0.1677
4.9320,0.4660,167.7600,0.3479,-0.1339,1.2740,122.8205,2.8205,123.1106,0.1635
4.9340,0.4670,168.1200,0.3479,-0.1337,1.2747,122.8275,2.8275,123.1158,0.1583
4.9360,0.4680,168.4800,0.3479,-0.1335,1.2755,122.8338,2.8338,123.1202,0.1539
4.9380,0.4690,168.8400,0.3479,-0.1333,1.2762,122.8397,2.8397,123.1243,0.1498
4.9400,0.4700,169.2000,0.3479,-0.1332,1.2770,122.8457,2.8457,123.1285,0.1457
4.9420,0.4710,169.5600,0.3479,-0.1330,1.2778,122.8521,2.8521,123.1329,0.1412
4.9440,0.4720,169.9200,0.3479,-0.1329,1.2785,122.8590,2.8590,123.1380,0.1361
4.9460,0.4730,170.2800,0.3479,-0.1327,1.2793,122.8651,2.8651,123.1422,0.1320
4.9480,0.4740,170.6400,0.3479,-0.1326,1.2800,122.8706,2.8706,123.1458,0.1284
4.9500,0.4750,171.0000,0.3479,-0.1324,1.2808,122.8760,2.8760,123.1492,0.1249
4.9520,0.4760,171.3600,0.3478,-0.1323,1.2816,122.8814,2.8814,123.1527,0.1214
4.9540,0.4770,171.7200,0.3478,-0.1322,1.2823,122.8874,2.8874,123.1567,0.1174
4.9560,0.4780,172.0800,0.3478,-0.1320,1.2831,122.8941,2.8941,123.1615,0.1126
4.9580,0.4790,172.4400,0.3478,-0.1319,1.2838,122.9000,2.9000,123.1654,0.1087
4.9600,0.4800,172.8000,0.3478,-0.1318,1.2846,122.9054,2.9054,123.1689,0.1052
4.9620,0.4810,173.1600,0.3478,-0.1317,1.2854,122.9108,2.9108,123.1722,0.1019
4.9640,0.4820,173.5200,0.3478,-0.1316,1.2861,122.9163,2.9163,123.1758,0.0983
4.9660,0.4830,173.8800,0.3478,-0.1315,1.2869,122.9225,2.9225,123.1799,0.0942
4.9680,0.4840,174.2400,0.3478,-0.1314,1.2877,122.9294,2.9294,123.1848,0.0893
4.9700,0.4850,174.6000,0.3478,-0.1313,1.2884,122.9355,2.9355,123.1889,0.0852
4.9720,0.4860,174.9600,0.3478,-0.1312,1.2892,122.9413,2.9413,123.1926,0.0815
4.9740,0.4870,175.3200,0.3478,-0.1311,1.2900,122.9470,2.9470,123.1963,0.0778
4.9760,0.4880,175.6800,0.3478,-0.1311,1.2907,122.9529,2.9529,123.2002,0.0739
4.9780,0.4890,176.0400,0.3478,-0.1310,1.2915,122.9595,2.9595,123.2047,0.0694
4.9800,0.4900,176.4000,0.3478,-0.1309,1.2923,122.9669,2.9669,123.2100,0.0641
4.9820,0.4910,176.7600,0.3477,-0.1309,1.2930,122.9735,2.9735,123.2145,0.0596
4.9840,0.4920,177.1200,0.3477,-0.1308,1.2938,122.9798,2.9798,123.2187,0.0554
4.9860,0.4930,177.4800,0.3477,-0.1307,1.2946,122.9860,2.9860,123.2228,0.0513
4.9880,0.4940,177.8400,0.3477,-0.1307,1.2953,122.9925,2.9925,123.2272,0.0469
4.9900,0.4950,178.2000,0.3477,-0.1307,1.2961,122.9996,2.9996,123.2322,0.0419
4.9920,0.4960,178.5600,0.3477,-0.1306,1.2969,123.0076,3.0076,123.2380,0.0361
4.9940,0.4970,178.9200,0.3477,-0.1306,1.2977,123.0148,3.0148,123.2431,0.0310
4.9960,0.4980,179.2800,0.3477,-0.1306,1.2984,123.0217,3.0217,123.2478,0.0263
4.9980,0.4990,179.6400,0.3477,-0.1305,1.2992,123.0285,3.0285,123.2524,0.0217
5.0000,0.5000,180.0000,0.3477,-0.1305,1.3000,123.0356,3.0356,123.2574,0.0167
5.0020,0.5010,180.3600,0.3477,-0.1305,1.3007,123.0433,3.0433,123.2629,0.0112
5.0040,0.5020,180.7200,0.3477,-0.1305,1.3015,123.0519,3.0519,123.2693,0.0048
5.0060,0.5030,181.0800,0.3477,-0.1305,1.3023,123.0598,3.0598,123.2749,0.0008
5.0080,0.5040,181.4400,0.3477,-0.1305,1.3031,123.0672,3.0672,123.2802,0.0061
5.0100,0.5050,181.8000,0.3476,-0.1305,1.3038,123.0746,3.0746,123.2854,0.0113
5.0120,0.5060,182.1600,0.3476,-0.1305,1.3046,123.0823,3.0823,123.2908,0.0167
5.0140,0.5070,182.5200,0.3476,-0.1305,1.3054,123.0907,3.0907,123.2969,0.0228
5.0160,0.5080,182.8800,0.3476,-0.1305,1.3061,123.0979,3.0979,123.3020,0.0278
5.0180,0.5090,183.2400,0.3476,-0.1305,1.3069,123.1046,3.1046,123.3064,0.0323
5.0200,0.5100,183.6000,0.3476,-0.1306,1.3077,123.1110,3.1110,123.3105,0.0364
5.0220,0.5110,183.9600,0.3476,-0.1306,1.3085,123.1175,3.1175,123.3147,0.0406
5.0240,0.5120,184.3200,0.3476,-0.1306,1.3092,123.1244,3.1244,123.3194,0.0453
5.0260,0.5130,184.6800,0.3476,-0.1307,1.3100,123.1321,3.1321,123.3247,0.0506
5.0280,0.5140,185.0400,0.3476,-0.1307,1.3108,123.1388,3.1388,123.3291,0.0550
5.0300,0.5150,185.4000,0.3476,-0.1308,1.3115,123.1449,3.1449,123.3330,0.0589
5.0320,0.5160,185.7600,0.3476,-0.1308,1.3123,123.1509,3.1509,123.3366,0.0625
5.0340,0.5170,186.1200,0.3476,-0.1309,1.3131,123.1570,3.1570,123.3405,0.0664
5.0360,0.5180,186.4800,0.3476,-0.1310,1.3138,123.1637,3.1637,123.3448,0.0707
5.0380,0.5190,186.8400,0.3476,-0.1310,1.3146,123.1711,3.1711,123.3499,0.0758
5.0400,0.5200,187.2000,0.3475,-0.1311,1.3154,123.1776,3.1776,123.3541,0.0799
5.0420,0.5210,187.5600,0.3475,-0.1312,1.3161,123.1836,3.1836,123.3577,0.0836
5.0440,0.5220,187.9200,0.3475,-0.1313,1.3169,123.1895,3.1895,123.3613,0.0872
5.0460,0.5230,188.2800,0.3475,-0.1314,1.3177,123.1956,3.1956,123.3650,0.0909
5.0480,0.5240,188.6400,0.3475,-0.1315,1.3184,123.2023,3.2023,123.3693,0.0952
5.0500,0.5250,189.0000,0.3475,-0.1316,1.3192,123.2097,3.2097,123.3744,0.1003
5.0520,0.5260,189.3600,0.3475,-0.1317,1.3200,123.2163,3.2163,123.3786,0.1045
5.0540,0.5270,189.7200,0.3475,-0.1318,1.3207,123.2224,3.2224,123.3823,0.1082
5.0560,0.5280,190.0800,0.3475,-0.1319,1.3215,123.2285,3.2285,123.3859,0.1118
5.0580,0.5290,190.4400,0.3475,-0.1320,1.3222,123.2347,3.2347,123.3898,0.1157
5.0600,0.5300,190.8000,0.3475,-0.1322,1.3230,123.2415,3.2415,123.3942,0.1201
5.0620,0.5310,191.1600,0.3475,-0.1323,1.3238,123.2491,3.2491,123.3994,0.1253
5.0640,0.5320,191.5200,0.3475,-0.1324,1.3245,123.2559,3.2559,123.4038,0.1297
5.0660,0.5330,191.8800,0.3475,-0.1326,1.3253,123.2622,3.2622,123.4076,0.1335
5.0680,0.5340,192.2400,0.3475,-0.1327,1.3260,123.2684,3.2684,123.4114,0.1373
5.0700,0.5350,192.6000,0.3474,-0.1329,1.3268,123.2749,3.2749,123.4154,0.1413
5.0720,0.5360,192.9600,0.3474,-0.1330,1.3276,123.2819,3.2819,123.4200,0.1459
5.0740,0.5370,193.3200,0.3474,-0.1332,1.3283,123.2878,3.2878,123.4235,0.1493
5.0760,0.5380,193.6800,0.3474,-0.1333,1.3291,123.2930,3.2930,123.4262,0.1521
5.0780,0.5390,194.0400,0.3474,-0.1335,1.3298,123.2978,3.2978,123.4286,0.1545
5.0800,0.5400,194.4000,0.3474,-0.1337,1.3306,123.3027,3.3027,123.4310,0.1569
5.0820,0.5410,194.7600,0.3474,-0.1339,1.3313,123.3080,3.3080,123.4338,0.1597
5.0840,0.5420,195.1200,0.3474,-0.1340,1.3321,123.3140,3.3140,123.4374,0.1633
5.0860,0.5430,195.4800,0.3474,-0.1342,1.3328,123.3190,3.3190,123.4399,0.1657
5.0880,0.5440,195.8400,0.3474,-0.1344,1.3336,123.3233,3.3233,123.4417,0.1676
5.0900,0.5450,196.2000,0.3474,-0.1346,1.3343,123.3274,3.3274,123.4433,0.1692
5.0920,0.5460,196.5600,0.3474,-0.1348,1.3350,123.3317,3.3317,123.4451,0.1710
5.0940,0.5470,196.9200,0.3474,-0.1350,1.3358,123.3364,3.3364,123.4473,0.1732
5.0960,0.5480,197.2800,0.3474,-0.1352,1.3365,123.3419,3.3419,123.4504,0.1763
5.0980,0.5490,197.6400,0.3474,-0.1355,1.3373,123.3465,3.3465,123.4524,0.1783
5.1000,0.5500,198.0000,0.3474,-0.1357,1.3380,123.3505,3.3505,123.4539,0.1798
5.1020,0.5510,198.3600,0.3473,-0.1359,1.3387,123.3543,3.3543,123.4552,0.1811
5.1040,0.5520,198.7200,0.3473,-0.1361,1.3395,123.3583,3.3583,123.4566,0.1825
5.1060,0.5530,199.0800,0.3473,-0.1364,1.3402,123.3628,3.3628,123.4587,0.1846
5.1080,0.5540,199.4400,0.3473,-0.1366,1.3409,123.3682,3.3682,123.4615,0.1874
5.1100,0.5550,199.8000,0.3473,-0.1368,1.3417,123.3726,3.3726,123.4634,0.1893
5.1120,0.5560,200.1600,0.3473,-0.1371,1.3424,123.3765,3.3765,123.4648,0.1907
5.1140,0.5570,200.5200,0.3473,-0.1374,1.3431,123.3803,3.3803,123.4660,0.1919
5.1160,0.5580,200.8800,0.3473,-0.1376,1.3439,123.3843,3.3843,123.4675,0.1933
5.1180,0.5590,201.2400,0.3473,-0.1379,1.3446,123.3888,3.3888,123.4695,0.1954
5.1200,0.5600,201.6000,0.3473,-0.1381,1.3453,123.3943,3.3943,123.4724,0.1983
5.1220,0.5610,201.9600,0.3473,-0.1384,1.3460,123.3988,3.3988,123.4743,0.2002
5.1240,0.5620,202.3200,0.3473,-0.1387,1.3467,123.4028,3.4028,123.4758,0.2017
5.1260,0.5630,202.6800,0.3473,-0.1390,1.3475,123.4067,3.4067,123.4771,0.2030
5.1280,0.5640,203.0400,0.3473,-0.1392,1.3482,123.4108,3.4108,123.4786,0.2045
5.1300,0.5650,203.4000,0.3473,-0.1395,1.3489,123.4155,3.4155,123.4808,0.2067
5.1320,0.5660,203.7600,0.3473,-0.1398,1.3496,123.4190,3.4190,123.4817,0.2076
5.1340,0.5670,204.1200,0.3473,-0.1401,1.3503,123.4217,3.4217,123.4819,0.2078
5.1360,0.5680,204.4800,0.3472,-0.1404,1.3510,123.4241,3.4241,123.4817,0.2075
5.1380,0.5690,204.8400,0.3472,-0.1407,1.3517,123.4265,3.4265,123.4815,0.2074
5.1400,0.5700,205.2000,0.3472,-0.1411,1.3524,123.4293,3.4293,123.4817,0.2076
5.1420,0.5710,205.5600,0.3472,-0.1414,1.3531,123.4329,3.4329,123.4828,0.2087
5.1440,0.5720,205.9200,0.3472,-0.1417,1.3538,123.4354,3.4354,123.4827,0.2085
5.1460,0.5730,206.2800,0.3472,-0.1420,1.3545,123.4372,3.4372,123.4819,0.2078
5.1480,0.5740,206.6400,0.3472,-0.1424,1.3552,123.4387,3.4387,123.4809,0.2068
5.1500,0.5750,207.0000,0.3472,-0.1427,1.3559,123.4405,3.4405,123.4800,0.2059
5.1520,0.5760,207.3600,0.3472,-0.1430,1.3566,123.4427,3.4427,123.4797,0.2055
5.1540,0.5770,207.7200,0.3472,-0.1434,1.3573,123.4458,3.4458,123.4802,0.2061
5.1560,0.5780,208.0800,0.3472,-0.1437,1.3580,123.4479,3.4479,123.4797,0.2055
5.1580,0.5790,208.4400,0.3472,-0.1441,1.3587,123.4494,3.4494,123.4785,0.2044
5.1600,0.5800,208.8000,0.3472,-0.1444,1.3594,123.4506,3.4506,123.4772,0.2031
5.1620,0.5810,209.1600,0.3472,-0.1448,1.3601,123.4521,3.4521,123.4761,0.2020
5.1640,0.5820,209.5200,0.3472,-0.1452,1.3607,123.4543,3.4543,123.4756,0.2015
5.1660,0.5830,209.8800,0.3472,-0.1455,1.3614,123.4573,3.4573,123.4761,0.2020
5.1680,0.5840,210.2400,0.3472,-0.1459,1.3621,123.4594,3.4594,123.4755,0.2014
5.1700,0.5850,210.6000,0.3472,-0.1463,1.3628,123.4608,3.4608,123.4744,0.2003
5.1720,0.5860,210.9600,0.3472,-0.1467,1.3634,123.4622,3.4622,123.4732,0.1990
5.1740,0.5870,211.3200,0.3472,-0.1471,1.3641,123.4638,3.4638,123.4722,0.1981
5.1760,0.5880,211.6800,0.3471,-0.1474,1.3648,123.4660,3.4660,123.4718,0.1977
5.1780,0.5890,212.0400,0.3471,-0.1478,1.3654,123.4693,3.4693,123.4725,0.1984
5.1800,0.5900,212.4000,0.3471,-0.1482,1.3661,123.4716,3.4716,123.4721,0.1980
5.1820,0.5910,212.7600,0.3471,-0.1486,1.3667,123.4733,3.4733,123.4712,0.1971
5.1840,0.5920,213.1200,0.3471,-0.1491,1.3674,123.4749,3.4749,123.4702,0.1961
5.1860,0.5930,213.4800,0.3471,-0.1495,1.3681,123.4768,3.4768,123.4695,0.1954
5.1880,0.5940,213.8400,0.3471,-0.1499,1.3687,123.4794,3.4794,123.4695,0.1954
5.1900,0.5950,214.2000,0.3471,-0.1503,1.3694,123.4830,3.4830,123.4705,0.1964
5.1920,0.5960,214.5600,0.3471,-0.1507,1.3700,123.4856,3.4856,123.4706,0.1965
5.1940,0.5970,214.9200,0.3471,-0.1511,1.3706,123.4877,3.4877,123.4700,0.1959
5.1960,0.5980,215.2800,0.3471,-0.1516,1.3713,123.4897,3.4897,123.4694,0.1953
5.1980,0.5990,215.6400,0.3471,-0.1520,1.3719,123.4920,3.4920,123.4691,0.1950
5.2000,0.6000,216.0000,0.3471,-0.1525,1.3726,123.4950,3.4950,123.4695,0.1954
5.2020,0.6010,216.3600,0.3471,-0.1529,1.3732,123.4967,3.4967,123.4686,0.1945
5.2040,0.6020,216.7200,0.3471,-0.1534,1.3738,123.4976,3.4976,123.4669,0.1928
5.2060,0.6030,217.0800,0.3471,-0.1538,1.3744,123.4981,3.4981,123.4648,0.1907
5.2080,0.6040,217.4400,0.3471,-0.1543,1.3751,123.4987,3.4987,123.4628,0.1887
5.2100,0.6050,217.8000,0.3471,-0.1547,1.3757,123.4999,3.4999,123.4614,0.1873
5.2120,0.6060,218.1600,0.3471,-0.1552,1.3763,123.5019,3.5019,123.4608,0.1867
5.2140,0.6070,218.5200,0.3471,-0.1557,1.3769,123.5027,3.5027,123.4591,0.1850
5.2160,0.6080,218.8800,0.3471,-0.1561,1.3775,123.5029,3.5029,123.4566,0.1825
5.2180,0.6090,219.2400,0.3471,-0.1566,1.3781,123.5028,3.5028,123.4539,0.1798
5.2200,0.6100,219.6000,0.3470,-0.1571,1.3787,123.5029,3.5029,123.4514,0.1773
5.2220,0.6110,219.9600,0.3470,-0.1576,1.3794,123.5037,3.5037,123.4496,0.1755
5.2240,0.6120,220.3200,0.3470,-0.1581,1.3800,123.5054,3.5054,123.4488,0.1747
5.2260,0.6130,220.6800,0.3470,-0.1586,1.3805,123.5061,3.5061,123.4469,0.1728
5.2280,0.6140,221.0400,0.3470,-0.1590,1.3811,123.5061,3.5061,123.4443,0.1702
5.2300,0.6150,221.4000,0.3470,-0.1595,1.3817,123.5060,3.5060,123.4416,0.1675
5.2320,0.6160,221.7600,0.3470,-0.1601,1.3823,123.5061,3.5061,123.4392,0.1651
5.2340,0.6170,222.1200,0.3470,-0.1606,1.3829,123.5070,3.5070,123.4375,0.1634
5.2360,0.6180,222.4800,0.3470,-0.1611,1.3835,123.5090,3.5090,123.4369,0.1628
5.2380,0.6190,222.8400,0.3470,-0.1616,1.3841,123.5099,3.5099,123.4352,0.1611
5.2400,0.6200,223.2000,0.3470,-0.1621,1.3846,123.5102,3.5102,123.4329,0.1588
5.2420,0.6210,223.5600,0.3470,-0.1626,1.3852,123.5104,3.5104,123.4306,0.1564
5.2440,0.6220,223.9200,0.3470,-0.1631,1.3858,123.5109,3.5109,123.4285,0.1544
5.2460,0.6230,224.2800,0.3470,-0.1637,1.3863,123.5123,3.5123,123.4273,0.1532
5.2480,0.6240,224.6400,0.3470,-0.1642,1.3869,123.5148,3.5148,123.4272,0.1531
5.2500,0.6250,225.0000,0.3470,-0.1647,1.3875,123.5161,3.5161,123.4260,0.1519
5.2520,0.6260,225.3600,0.3470,-0.1653,1.3880,123.5170,3.5170,123.4243,0.1502
5.2540,0.6270,225.7200,0.3470,-0.1658,1.3886,123.5177,3.5177,123.4225,0.1484
5.2560,0.6280,226.0800,0.3470,-0.1664,1.3891,123.5189,3.5189,123.4211,0.1470
5.2580,0.6290,226.4400,0.3470,-0.1669,1.3897,123.5208,3.5208,123.4205,0.1464
5.2600,0.6300,226.8000,0.3470,-0.1675,1.3902,123.5213,3.5213,123.4185,0.1444
5.2620,0.6310,227.1600,0.3470,-0.1680,1.3907,123.5210,3.5210,123.4156,0.1415
5.2640,0.6320,227.5200,0.3470,-0.1686,1.3913,123.5203,3.5203,123.4124,0.1383
5.2660,0.6330,227.8800,0.3470,-0.1692,1.3918,123.5198,3.5198,123.4093,0.1352
5.2680,0.6340,228.2400,0.3469,-0.1697,1.3923,123.5198,3.5198,123.4069,0.1328
5.2700,0.6350,228.6000,0.3469,-0.1703,1.3929,123.5209,3.5209,123.4054,0.1313
5.2720,0.6360,228.9600,0.3469,-0.1709,1.3934,123.5207,3.5207,123.4027,0.1286
5.2740,0.6370,229.3200,0.3469,-0.1714,1.3939,123.5198,3.5198,123.3992,0.1251
5.2760,0.6380,229.6800,0.3469,-0.1720,1.3944,123.5187,3.5187,123.3956,0.1215
5.2780,0.6390,230.0400,0.3469,-0.1726,1.3949,123.5178,3.5178,123.3923,0.1181
5.2800,0.6400,230.4000,0.3469,-0.1732,1.3954,123.5177,3.5177,123.3896,0.1155
5.2820,0.6410,230.7600,0.3469,-0.1738,1.3959,123.5187,3.5187,123.3881,0.1140
5.2840,0.6420,231.1200,0.3469,-0.1744,1.3964,123.5185,3.5185,123.3855,0.1114
5.2860,0.6430,231.4800,0.3469,-0.1750,1.3969,123.5177,3.5177,123.3822,0.1080
5.2880,0.6440,231.8400,0.3469,-0.1756,1.3974,123.5167,3.5167,123.3787,0.1046
5.2900,0.6450,232.2000,0.3469,-0.1762,1.3979,123.5162,3.5162,123.3757,0.1016
5.2920,0.6460,232.5600,0.3469,-0.1768,1.3984,123.5164,3.5164,123.3734,0.0993
5.2940,0.6470,232.9200,0.3469,-0.1774,1.3989,123.5178,3.5178,123.3724,0.0983
5.2960,0.6480,233.2800,0.3469,-0.1780,1.3993,123.5181,3.5181,123.3703,0.0962
5.2980,0.6490,233.6400,0.3469,-0.1786,1.3998,123.5179,3.5179,123.3675,0.0934
5.3000,0.6500,234.0000,0.3469,-0.1792,1.4003,123.5175,3.5175,123.3647,0.0906
5.3020,0.6510,234.3600,0.3469,-0.1799,1.4007,123.5175,3.5175,123.3623,0.0882
5.3040,0.6520,234.7200,0.3469,-0.1805,1.4012,123.5184,3.5184,123.3608,0.0867
5.3060,0.6530,235.0800,0.3469,-0.1811,1.4017,123.5206,3.5206,123.3605,0.0864
5.3080,0.6540,235.4400,0.3469,-0.1817,1.4021,123.5217,3.5217,123.3591,0.0850
5.3100,0.6550,235.8000,0.3469,-0.1824,1.4026,123.5221,3.5221,123.3572,0.0831
5.3120,0.6560,236.1600,0.3469,-0.1830,1.4030,123.5226,3.5226,123.3552,0.0811
5.3140,0.6570,236.5200,0.3469,-0.1837,1.4035,123.5234,3.5234,123.3536,0.0795
