# t,phase,ang_deg,x,y,z,dist_to_ideal_mm,radial_err_ideal_mm,dist_to_fit_mm,radial_err_fit_mm
1.0560,0.5280,190.0800,0.3472,0.1315,1.2819,123.5800,3.5800,123.2886,0.1324
1.0580,0.5290,190.4400,0.3472,0.1317,1.2811,123.5776,3.5776,123.2880,0.1318
1.0600,0.5300,190.8000,0.3472,0.1318,1.2804,123.5758,3.5758,123.2879,0.1317
1.0620,0.5310,191.1600,0.3472,0.1319,1.2796,123.5747,3.5747,123.2887,0.1325
1.0640,0.5320,191.5200,0.3472,0.1321,1.2788,123.5728,3.5728,123.2887,0.1325
1.0660,0.5330,191.8800,0.3472,0.1322,1.2781,123.5706,3.5706,123.2883,0.1320
1.0680,0.5340,192.2400,0.3472,0.1324,1.2773,123.5682,3.5682,123.2878,0.1315
1.0700,0.5350,192.6000,0.3472,0.1325,1.2766,123.5661,3.5661,123.2875,0.1313
1.0720,0.5360,192.9600,0.3472,0.1327,1.2758,123.5645,3.5645,123.2878,0.1316
1.0740,0.5370,193.3200,0.3472,0.1329,1.2750,123.5619,3.5619,123.2871,0.1309
1.0760,0.5380,193.6800,0.3472,0.1330,1.2743,123.5587,3.5587,123.2858,0.1296
1.0780,0.5390,194.0400,0.3472,0.1332,1.2735,123.5552,3.5552,123.2842,0.1280
1.0800,0.5400,194.4000,0.3472,0.1334,1.2728,123.5518,3.5518,123.2827,0.1265
1.0820,0.5410,194.7600,0.3472,0.1336,1.2720,123.5486,3.5486,123.2815,0.1253
1.0840,0.5420,195.1200,0.3472,0.1338,1.2712,123.5462,3.5462,123.2809,0.1247
1.0860,0.5430,195.4800,0.3472,0.1340,1.2705,123.5428,3.5428,123.2795,0.1233
1.0880,0.5440,195.8400,0.3472,0.1342,1.2697,123.5389,3.5389,123.2776,0.1214
1.0900,0.5450,196.2000,0.3472,0.1344,1.2690,123.5347,3.5347,123.2754,0.1192
1.0920,0.5460,196.5600,0.3472,0.1346,1.2682,123.5307,3.5307,123.2734,0.1172
1.0940,0.5470,196.9200,0.3472,0.1348,1.2675,123.5272,3.5272,123.2718,0.1156
1.0960,0.5480,197.2800,0.3472,0.1350,1.2668,123.5243,3.5243,123.2710,0.1148
1.0980,0.5490,197.6400,0.3472,0.1353,1.2660,123.5206,3.5206,123.2693,0.1131
1.1000,0.5500,198.0000,0.3472,0.1355,1.2653,123.5164,3.5164,123.2671,0.1109
1.1020,0.5510,198.3600,0.3472,0.1357,1.2645,123.5121,3.5121,123.2649,0.1086
1.1040,0.5520,198.7200,0.3473,0.1360,1.2638,123.5079,3.5079,123.2628,0.1065
1.1060,0.5530,199.0800,0.3473,0.1362,1.2630,123.5043,3.5043,123.2611,0.1049
1.1080,0.5540,199.4400,0.3473,0.1365,1.2623,123.5013,3.5013,123.2603,0.1040
1.1100,0.5550,199.8000,0.3473,0.1367,1.2616,123.4976,3.4976,123.2586,0.1024
1.1120,0.5560,200.1600,0.3473,0.1370,1.2608,123.4934,3.4934,123.2565,0.1003
1.1140,0.5570,200.5200,0.3473,0.1372,1.2601,123.4892,3.4892,123.2544,0.0982
1.1160,0.5580,200.8800,0.3473,0.1375,1.2594,123.4851,3.4851,123.2524,0.0962
1.1180,0.5590,201.2400,0.3473,0.1378,1.2586,123.4816,3.4816,123.2510,0.0948
1.1200,0.5600,201.6000,0.3473,0.1380,1.2579,123.4788,3.4788,123.2503,0.0941
1.1220,0.5610,201.9600,0.3473,0.1383,1.2572,123.4753,3.4753,123.2489,0.0927
1.1240,0.5620,202.3200,0.3473,0.1386,1.2565,123.4713,3.4713,123.2471,0.0909
1.1260,0.5630,202.6800,0.3473,0.1389,1.2557,123.4673,3.4673,123.2452,0.0890
1.1280,0.5640,203.0400,0.3473,0.1392,1.2550,123.4635,3.4635,123.2436,0.0873
1.1300,0.5650,203.4000,0.3473,0.1395,1.2543,123.4602,3.4602,123.2424,0.0862
1.1320,0.5660,203.7600,0.3473,0.1398,1.2536,123.4559,3.4559,123.2404,0.0841
1.1340,0.5670,204.1200,0.3473,0.1401,1.2529,123.4511,3.4511,123.2377,0.0815
1.1360,0.5680,204.4800,0.3473,0.1404,1.2522,123.4460,3.4460,123.2348,0.0785
1.1380,0.5690,204.8400,0.3473,0.1407,1.2515,123.4409,3.4409,123.2319,0.0757
1.1400,0.5700,205.2000,0.3473,0.1411,1.2507,123.4362,3.4362,123.2294,0.0731
1.1420,0.5710,205.5600,0.3473,0.1414,1.2500,123.4321,3.4321,123.2275,0.0713
1.1440,0.5720,205.9200,0.3473,0.1417,1.2493,123.4271,3.4271,123.2248,0.0685
1.1460,0.5730,206.2800,0.3473,0.1421,1.2486,123.4217,3.4217,123.2216,0.0653
1.1480,0.5740,206.6400,0.3473,0.1424,1.2479,123.4160,3.4160,123.2182,0.0619
1.1500,0.5750,207.0000,0.3473,0.1428,1.2472,123.4106,3.4106,123.2149,0.0587
1.1520,0.5760,207.3600,0.3473,0.1431,1.2465,123.4055,3.4055,123.2121,0.0559
1.1540,0.5770,207.7200,0.3473,0.1435,1.2458,123.4012,3.4012,123.2100,0.0538
1.1560,0.5780,208.0800,0.3474,0.1438,1.2452,123.3960,3.3960,123.2072,0.0510
1.1580,0.5790,208.4400,0.3474,0.1442,1.2445,123.3905,3.3905,123.2039,0.0477
1.1600,0.5800,208.8000,0.3474,0.1445,1.2438,123.3848,3.3848,123.2005,0.0443
1.1620,0.5810,209.1600,0.3474,0.1449,1.2431,123.3793,3.3793,123.1973,0.0411
1.1640,0.5820,209.5200,0.3474,0.1453,1.2424,123.3743,3.3743,123.1946,0.0384
1.1660,0.5830,209.8800,0.3474,0.1457,1.2417,123.3700,3.3700,123.1927,0.0365
1.1680,0.5840,210.2400,0.3474,0.1461,1.2411,123.3651,3.3651,123.1900,0.0338
1.1700,0.5850,210.6000,0.3474,0.1464,1.2404,123.3597,3.3597,123.1870,0.0307
1.1720,0.5860,210.9600,0.3474,0.1468,1.2397,123.3543,3.3543,123.1839,0.0276
1.1740,0.5870,211.3200,0.3474,0.1472,1.2390,123.3491,3.3491,123.1810,0.0248
1.1760,0.5880,211.6800,0.3474,0.1476,1.2384,123.3444,3.3444,123.1786,0.0224
1.1780,0.5890,212.0400,0.3474,0.1480,1.2377,123.3405,3.3405,123.1771,0.0209
1.1800,0.5900,212.4000,0.3474,0.1484,1.2371,123.3359,3.3359,123.1748,0.0186
1.1820,0.5910,212.7600,0.3474,0.1489,1.2364,123.3309,3.3309,123.1722,0.0160
1.1840,0.5920,213.1200,0.3474,0.1493,1.2357,123.3259,3.3259,123.1696,0.0134
1.1860,0.5930,213.4800,0.3474,0.1497,1.2351,123.3211,3.3211,123.1672,0.0110
1.1880,0.5940,213.8400,0.3474,0.1501,1.2344,123.3169,3.3169,123.1654,0.0091
1.1900,0.5950,214.2000,0.3474,0.1506,1.2338,123.3135,3.3135,123.1643,0.0081
1.1920,0.5960,214.5600,0.3474,0.1510,1.2331,123.3095,3.3095,123.1626,0.0064
1.1940,0.5970,214.9200,0.3474,0.1514,1.2325,123.3050,3.3050,123.1606,0.0044
1.1960,0.5980,215.2800,0.3474,0.1519,1.2318,123.3006,3.3006,123.1585,0.0023
1.1980,0.5990,215.6400,0.3474,0.1523,1.2312,123.2964,3.2964,123.1568,0.0005
1.2000,0.6000,216.0000,0.3474,0.1528,1.2306,123.2927,3.2927,123.1555,0.0007
1.2020,0.6010,216.3600,0.3474,0.1532,1.2299,123.2882,3.2882,123.1534,0.0028
1.2040,0.6020,216.7200,0.3474,0.1537,1.2293,123.2832,3.2832,123.1508,0.0054
1.2060,0.6030,217.0800,0.3475,0.1541,1.2287,123.2779,3.2779,123.1480,0.0083
1.2080,0.6040,217.4400,0.3475,0.1546,1.2281,123.2727,3.2727,123.1452,0.0110
1.2100,0.6050,217.8000,0.3475,0.1551,1.2274,123.2680,3.2680,123.1429,0.0133
1.2120,0.6060,218.1600,0.3475,0.1556,1.2268,123.2638,3.2638,123.1412,0.0150
1.2140,0.6070,218.5200,0.3475,0.1560,1.2262,123.2589,3.2589,123.1388,0.0175
1.2160,0.6080,218.8800,0.3475,0.1565,1.2256,123.2536,3.2536,123.1359,0.0204
1.2180,0.6090,219.2400,0.3475,0.1570,1.2250,123.2481,3.2481,123.1329,0.0234
1.2200,0.6100,219.6000,0.3475,0.1575,1.2244,123.2429,3.2429,123.1300,0.0262
1.2220,0.6110,219.9600,0.3475,0.1580,1.2238,123.2380,3.2380,123.1277,0.0285
1.2240,0.6120,220.3200,0.3475,0.1585,1.2232,123.2340,3.2340,123.1261,0.0301
1.2260,0.6130,220.6800,0.3475,0.1590,1.2226,123.2292,3.2292,123.1238,0.0325
1.2280,0.6140,221.0400,0.3475,0.1595,1.2220,123.2240,3.2240,123.1211,0.0352
1.2300,0.6150,221.4000,0.3475,0.1600,1.2214,123.2188,3.2188,123.1183,0.0379
1.2320,0.6160,221.7600,0.3475,0.1605,1.2208,123.2138,3.2138,123.1158,0.0404
1.2340,0.6170,222.1200,0.3475,0.1610,1.2202,123.2093,3.2093,123.1138,0.0424
1.2360,0.6180,222.4800,0.3475,0.1615,1.2197,123.2056,3.2056,123.1126,0.0436
1.2380,0.6190,222.8400,0.3475,0.1621,1.2191,123.2012,3.2012,123.1107,0.0455
1.2400,0.6200,223.2000,0.3475,0.1626,1.2185,123.1965,3.1965,123.1085,0.0477
1.2420,0.6210,223.5600,0.3475,0.1631,1.2179,123.1918,3.1918,123.1063,0.0500
1.2440,0.6220,223.9200,0.3475,0.1637,1.2174,123.1873,3.1873,123.1043,0.0519
1.2460,0.6230,224.2800,0.3475,0.1642,1.2168,123.1834,3.1834,123.1029,0.0533
1.2480,0.6240,224.6400,0.3475,0.1647,1.2163,123.1802,3.1802,123.1023,0.0539
1.2500,0.6250,225.0000,0.3476,0.1653,1.2157,123.1765,3.1765,123.1010,0.0552
1.2520,0.6260,225.3600,0.3476,0.1658,1.2151,123.1724,3.1724,123.0995,0.0567
1.2540,0.6270,225.7200,0.3476,0.1664,1.2146,123.1684,3.1684,123.0979,0.0583
1.2560,0.6280,226.0800,0.3476,0.1669,1.2140,123.1646,3.1646,123.0967,0.0595
1.2580,0.6290,226.4400,0.3476,0.1675,1.2135,123.1614,3.1614,123.0960,0.0602
1.2600,0.6300,226.8000,0.3476,0.1680,1.2130,123.1573,3.1573,123.0945,0.0617
1.2620,0.6310,227.1600,0.3476,0.1686,1.2124,123.1528,3.1528,123.0925,0.0637
1.2640,0.6320,227.5200,0.3476,0.1692,1.2119,123.1481,3.1481,123.0903,0.0659
1.2660,0.6330,227.8800,0.3476,0.1697,1.2114,123.1435,3.1435,123.0883,0.0679
1.2680,0.6340,228.2400,0.3476,0.1703,1.2108,123.1394,3.1394,123.0867,0.0696
1.2700,0.6350,228.6000,0.3476,0.1709,1.2103,123.1359,3.1359,123.0857,0.0705
1.2720,0.6360,228.9600,0.3476,0.1715,1.2098,123.1316,3.1316,123.0840,0.0722
1.2740,0.6370,229.3200,0.3476,0.1721,1.2093,123.1270,3.1270,123.0820,0.0743
1.2760,0.6380,229.6800,0.3476,0.1727,1.2088,123.1223,3.1223,123.0798,0.0764
1.2780,0.6390,230.0400,0.3476,0.1732,1.2083,123.1179,3.1179,123.0779,0.0784
1.2800,0.6400,230.4000,0.3476,0.1738,1.2078,123.1139,3.1139,123.0764,0.0798
1.2820,0.6410,230.7600,0.3476,0.1744,1.2073,123.1106,3.1106,123.0757,0.0806
1.2840,0.6420,231.1200,0.3476,0.1750,1.2068,123.1066,3.1066,123.0743,0.0819
1.2860,0.6430,231.4800,0.3476,0.1756,1.2063,123.1024,3.1024,123.0726,0.0836
1.2880,0.6440,231.8400,0.3476,0.1762,1.2058,123.0981,3.0981,123.0709,0.0853
1.2900,0.6450,232.2000,0.3476,0.1769,1.2053,123.0941,3.0941,123.0694,0.0868
1.2920,0.6460,232.5600,0.3477,0.1775,1.2048,123.0906,3.0906,123.0685,0.0878
1.2940,0.6470,232.9200,0.3477,0.1781,1.2044,123.0879,3.0879,123.0683,0.0880
1.2960,0.6480,233.2800,0.3477,0.1787,1.2039,123.0845,3.0845,123.0675,0.0887
1.2980,0.6490,233.6400,0.3477,0.1793,1.2034,123.0809,3.0809,123.0664,0.0898
1.3000,0.6500,234.0000,0.3477,0.1799,1.2030,123.0773,3.0773,123.0654,0.0909
1.3020,0.6510,234.3600,0.3477,0.1806,1.2025,123.0740,3.0740,123.0646,0.0916
1.3040,0.6520,234.7200,0.3477,0.1812,1.2020,123.0712,3.0712,123.0644,0.0919
1.3060,0.6530,235.0800,0.3477,0.1818,1.2016,123.0692,3.0692,123.0649,0.0913
1.3080,0.6540,235.4400,0.3477,0.1825,1.2011,123.0666,3.0666,123.0649,0.0913
1.3100,0.6550,235.8000,0.3477,0.1831,1.2007,123.0638,3.0638,123.0646,0.0916
1.3120,0.6560,236.1600,0.3477,0.1837,1.2003,123.0610,3.0610,123.0644,0.0919
1.3140,0.6570,236.5200,0.3477,0.1844,1.1998,123.0585,3.0585,123.0644,0.0918
1.3160,0.6580,236.8800,0.3477,0.1850,1.1994,123.0566,3.0566,123.0650,0.0912
1.3180,0.6590,237.2400,0.3477,0.1857,1.1990,123.0539,3.0539,123.0649,0.0913
1.3200,0.6600,237.6000,0.3477,0.1863,1.1985,123.0508,3.0508,123.0643,0.0919
1.3220,0.6610,237.9600,0.3477,0.1870,1.1981,123.0475,3.0475,123.0636,0.0926
1.3240,0.6620,238.3200,0.3477,0.1877,1.1977,123.0444,3.0444,123.0631,0.0932
1.3260,0.6630,238.6800,0.3477,0.1883,1.1973,123.0417,3.0417,123.0629,0.0933
1.3280,0.6640,239.0400,0.3477,0.1890,1.1969,123.0396,3.0396,123.0634,0.0928
1.3300,0.6650,239.4000,0.3477,0.1896,1.1965,123.0369,3.0369,123.0632,0.0930
1.3320,0.6660,239.7600,0.3477,0.1903,1.1961,123.0339,3.0339,123.0627,0.0935
1.3340,0.6670,240.1200,0.3478,0.1910,1.1957,123.0308,3.0308,123.0622,0.0940
1.3360,0.6680,240.4800,0.3478,0.1916,1.1953,123.0279,3.0279,123.0618,0.0944
1.3380,0.6690,240.8400,0.3478,0.1923,1.1949,123.0255,3.0255,123.0619,0.0943
1.3400,0.6700,241.2000,0.3478,0.1930,1.1945,123.0238,3.0238,123.0627,0.0935
1.3420,0.6710,241.5600,0.3478,0.1937,1.1941,123.0215,3.0215,123.0630,0.0932
1.3440,0.6720,241.9200,0.3478,0.1944,1.1938,123.0189,3.0189,123.0629,0.0933
1.3460,0.6730,242.2800,0.3478,0.1950,1.1934,123.0163,3.0163,123.0629,0.0934
1.3480,0.6740,242.6400,0.3478,0.1957,1.1930,123.0139,3.0139,123.0631,0.0932
1.3500,0.6750,243.0000,0.3478,0.1964,1.1927,123.0121,3.0121,123.0637,0.0925
1.3520,0.6760,243.3600,0.3478,0.1971,1.1923,123.0110,3.0110,123.0651,0.0911
1.3540,0.6770,243.7200,0.3478,0.1978,1.1920,123.0093,3.0093,123.0660,0.0902
1.3560,0.6780,244.0800,0.3478,0.1985,1.1916,123.0074,3.0074,123.0666,0.0896
1.3580,0.6790,244.4400,0.3478,0.1992,1.1913,123.0056,3.0056,123.0673,0.0890
1.3600,0.6800,244.8000,0.3478,0.1999,1.1909,123.0040,3.0040,123.0682,0.0881
1.3620,0.6810,245.1600,0.3478,0.2006,1.1906,123.0029,3.0029,123.0696,0.0866
1.3640,0.6820,245.5200,0.3478,0.2013,1.1903,123.0025,3.0025,123.0717,0.0845
1.3660,0.6830,245.8800,0.3478,0.2020,1.1899,123.0017,3.0017,123.0734,0.0828
1.3680,0.6840,246.2400,0.3478,0.2027,1.1896,123.0006,3.0006,123.0748,0.0814
1.3700,0.6850,246.6000,0.3478,0.2034,1.1893,122.9995,2.9995,123.0762,0.0800
1.3720,0.6860,246.9600,0.3478,0.2041,1.1890,122.9988,2.9988,123.0779,0.0783
1.3740,0.6870,247.3200,0.3478,0.2048,1.1887,122.9985,2.9985,123.0802,0.0760
1.3760,0.6880,247.6800,0.3478,0.2055,1.1884,122.9990,2.9990,123.0832,0.0731
1.3780,0.6890,248.0400,0.3478,0.2063,1.1881,122.9990,2.9990,123.0856,0.0706
1.3800,0.6900,248.4000,0.3479,0.2070,1.1878,122.9988,2.9988,123.0879,0.0683
1.3820,0.6910,248.7600,0.3479,0.2077,1.1875,122.9986,2.9986,123.0902,0.0661
1.3840,0.6920,249.1200,0.3479,0.2084,1.1872,122.9987,2.9987,123.0927,0.0635
1.3860,0.6930,249.4800,0.3479,0.2091,1.1869,122.9993,2.9993,123.0958,0.0604
1.3880,0.6940,249.8400,0.3479,0.2099,1.1866,122.9993,2.9993,123.0982,0.0580
1.3900,0.6950,250.2000,0.3479,0.2106,1.1864,122.9988,2.9988,123.1002,0.0560
1.3920,0.6960,250.5600,0.3479,0.2113,1.1861,122.9983,2.9983,123.1021,0.0541
1.3940,0.6970,250.9200,0.3479,0.2120,1.1858,122.9978,2.9978,123.1042,0.0521
1.3960,0.6980,251.2800,0.3479,0.2128,1.1856,122.9978,2.9978,123.1065,0.0497
1.3980,0.6990,251.6400,0.3479,0.2135,1.1853,122.9983,2.9983,123.1095,0.0467
1.4000,0.7000,252.0000,0.3479,0.2142,1.1851,122.9983,2.9983,123.1119,0.0444
1.4020,0.7010,252.3600,0.3479,0.2150,1.1848,122.9979,2.9979,123.1139,0.0423
1.4040,0.7020,252.7200,0.3479,0.2157,1.1846,122.9974,2.9974,123.1159,0.0403
1.4060,0.7030,253.0800,0.3479,0.2165,1.1843,122.9972,2.9972,123.1181,0.0381
1.4080,0.7040,253.4400,0.3479,0.2172,1.1841,122.9974,2.9974,123.1207,0.0356
1.4100,0.7050,253.8000,0.3479,0.2179,1.1839,122.9982,2.9982,123.1239,0.0324
1.4120,0.7060,254.1600,0.3479,0.2187,1.1837,122.9984,2.9984,123.1265,0.0297
1.4140,0.7070,254.5200,0.3479,0.2194,1.1834,122.9984,2.9984,123.1289,0.0273
1.4160,0.7080,254.8800,0.3479,0.2202,1.1832,122.9984,2.9984,123.1312,0.0250
1.4180,0.7090,255.2400,0.3479,0.2209,1.1830,122.9985,2.9985,123.1338,0.0224
1.4200,0.7100,255.6000,0.3479,0.2217,1.1828,122.9991,2.9991,123.1368,0.0194
1.4220,0.7110,255.9600,0.3479,0.2224,1.1826,123.0004,3.0004,123.1404,0.0158
1.4240,0.7120,256.3200,0.3479,0.2232,1.1824,123.0012,3.0012,123.1435,0.0127
1.4260,0.7130,256.6800,0.3479,0.2239,1.1822,123.0017,3.0017,123.1464,0.0098
1.4280,0.7140,257.0400,0.3479,0.2247,1.1820,123.0022,3.0022,123.1493,0.0070
1.4300,0.7150,257.4000,0.3480,0.2254,1.1819,123.0029,3.0029,123.1523,0.0039
1.4320,0.7160,257.7600,0.3480,0.2262,1.1817,123.0041,3.0041,123.1559,0.0004
1.4340,0.7170,258.1200,0.3480,0.2269,1.1815,123.0059,3.0059,123.1600,0.0038
1.4360,0.7180,258.4800,0.3480,0.2277,1.1814,123.0073,3.0073,123.1637,0.0075
1.4380,0.7190,258.8400,0.3480,0.2284,1.1812,123.0084,3.0084,123.1671,0.0109
1.4400,0.7200,259.2000,0.3480,0.2292,1.1810,123.0095,3.0095,123.1706,0.0144
1.4420,0.7210,259.5600,0.3480,0.2300,1.1809,123.0109,3.0109,123.1742,0.0180
1.4440,0.7220,259.9200,0.3480,0.2307,1.1807,123.0127,3.0127,123.1783,0.0221
1.4460,0.7230,260.2800,0.3480,0.2315,1.1806,123.0139,3.0139,123.1818,0.0256
1.4480,0.7240,260.6400,0.3480,0.2322,1.1805,123.0146,3.0146,123.1849,0.0286
1.4500,0.7250,261.0000,0.3480,0.2330,1.1803,123.0153,3.0153,123.1878,0.0316
1.4520,0.7260,261.3600,0.3480,0.2338,1.1802,123.0160,3.0160,123.1908,0.0346
1.4540,0.7270,261.7200,0.3480,0.2345,1.1801,123.0170,3.0170,123.1941,0.0378
1.4560,0.7280,262.0800,0.3480,0.2353,1.1800,123.0186,3.0186,123.1979,0.0416
1.4580,0.7290,262.4400,0.3480,0.2361,1.1798,123.0195,3.0195,123.2011,0.0449
1.4600,0.7300,262.8000,0.3480,0.2368,1.1797,123.0202,3.0202,123.2040,0.0478
1.4620,0.7310,263.1600,0.3480,0.2376,1.1796,123.0208,3.0208,123.2068,0.0505
1.4640,0.7320,263.5200,0.3480,0.2384,1.1795,123.0215,3.0215,123.2097,0.0535
1.4660,0.7330,263.8800,0.3480,0.2391,1.1794,123.0225,3.0225,123.2130,0.0567
1.4680,0.7340,264.2400,0.3480,0.2399,1.1793,123.0241,3.0241,123.2168,0.0606
1.4700,0.7350,264.6000,0.3480,0.2407,1.1793,123.0252,3.0252,123.2201,0.0638
1.4720,0.7360,264.9600,0.3480,0.2414,1.1792,123.0260,3.0260,123.2230,0.0668
1.4740,0.7370,265.3200,0.3480,0.2422,1.1791,123.0267,3.0267,123.2260,0.0697
1.4760,0.7380,265.6800,0.3480,0.2430,1.1790,123.0276,3.0276,123.2291,0.0728
1.4780,0.7390,266.0400,0.3480,0.2437,1.1790,123.0289,3.0289,123.2325,0.0763
1.4800,0.7400,266.4000,0.3480,0.2445,1.1789,123.0308,3.0308,123.2365,0.0803
1.4820,0.7410,266.7600,0.3480,0.2453,1.1789,123.0321,3.0321,123.2400,0.0838
1.4840,0.7420,267.1200,0.3481,0.2460,1.1788,123.0332,3.0332,123.2433,0.0870
1.4860,0.7430,267.4800,0.3481,0.2468,1.1788,123.0343,3.0343,123.2465,0.0902
1.4880,0.7440,267.8400,0.3481,0.2476,1.1787,123.0356,3.0356,123.2498,0.0936
1.4900,0.7450,268.2000,0.3481,0.2484,1.1787,123.0372,3.0372,123.2536,0.0974
1.4920,0.7460,268.5600,0.3481,0.2491,1.1787,123.0394,3.0394,123.2579,0.1017
1.4940,0.7470,268.9200,0.3481,0.2499,1.1786,123.0411,3.0411,123.2617,0.1055
1.4960,0.7480,269.2800,0.3481,0.2507,1.1786,123.0426,3.0426,123.2653,0.1091
1.4980,0.7490,269.6400,0.3481,0.2514,1.1786,123.0441,3.0441,123.2688,0.1126
1.5000,0.7500,270.0000,0.3481,0.2522,1.1786,123.0457,3.0457,123.2726,0.1163
1.5020,0.7510,270.3600,0.3481,0.2530,1.1786,123.0478,3.0478,123.2767,0.1204
1.5040,0.7520,270.7200,0.3481,0.2538,1.1786,123.0492,3.0492,123.2801,0.1239
1.5060,0.7530,271.0800,0.3481,0.2545,1.1786,123.0502,3.0502,123.2832,0.1269
1.5080,0.7540,271.4400,0.3481,0.2553,1.1786,123.0510,3.0510,123.2860,0.1298
1.5100,0.7550,271.8000,0.3481,0.2561,1.1786,123.0519,3.0519,123.2890,0.1327
1.5120,0.7560,272.1600,0.3481,0.2569,1.1786,123.0530,3.0530,123.2921,0.1359
1.5140,0.7570,272.5200,0.3481,0.2576,1.1786,123.0546,3.0546,123.2957,0.1395
1.5160,0.7580,272.8800,0.3481,0.2584,1.1787,123.0557,3.0557,123.2987,0.1425
1.5180,0.7590,273.2400,0.3481,0.2592,1.1787,123.0563,3.0563,123.3014,0.1452
1.5200,0.7600,273.6000,0.3481,0.2599,1.1787,123.0569,3.0569,123.3039,0.1477
1.5220,0.7610,273.9600,0.3481,0.2607,1.1788,123.0576,3.0576,123.3066,0.1503
1.5240,0.7620,274.3200,0.3481,0.2615,1.1788,123.0585,3.0585,123.3095,0.1533
1.5260,0.7630,274.6800,0.3481,0.2622,1.1789,123.0600,3.0600,123.3129,0.1567
1.5280,0.7640,275.0400,0.3481,0.2630,1.1789,123.0609,3.0609,123.3157,0.1595
1.5300,0.7650,275.4000,0.3481,0.2638,1.1790,123.0615,3.0615,123.3183,0.1621
1.5320,0.7660,275.7600,0.3481,0.2646,1.1790,123.0621,3.0621,123.3207,0.1645
1.5340,0.7670,276.1200,0.3481,0.2653,1.1791,123.0628,3.0628,123.3233,0.1671
1.5360,0.7680,276.4800,0.3481,0.2661,1.1792,123.0637,3.0637,123.3262,0.1700
1.5380,0.7690,276.8400,0.3481,0.2669,1.1793,123.0652,3.0652,123.3296,0.1733
1.5400,0.7700,277.2000,0.3481,0.2676,1.1794,123.0662,3.0662,123.3324,0.1762
1.5420,0.7710,277.5600,0.3481,0.2684,1.1794,123.0669,3.0669,123.3350,0.1788
1.5440,0.7720,277.9200,0.3481,0.2691,1.1795,123.0676,3.0676,123.3375,0.1813
1.5460,0.7730,278.2800,0.3481,0.2699,1.1796,123.0684,3.0684,123.3401,0.1839
1.5480,0.7740,278.6400,0.3482,0.2707,1.1797,123.0695,3.0695,123.3431,0.1868
1.5500,0.7750,279.0000,0.3482,0.2714,1.1799,123.0711,3.0711,123.3465,0.1903
1.5520,0.7760,279.3600,0.3482,0.2722,1.1800,123.0723,3.0723,123.3495,0.1932
1.5540,0.7770,279.7200,0.3482,0.2730,1.1801,123.0732,3.0732,123.3521,0.1959
1.5560,0.7780,280.0800,0.3482,0.2737,1.1802,123.0740,3.0740,123.3548,0.1985
1.5580,0.7790,280.4400,0.3482,0.2745,1.1803,123.0750,3.0750,123.3575,0.2013
1.5600,0.7800,280.8000,0.3482,0.2752,1.1805,123.0763,3.0763,123.3606,0.2043
1.5620,0.7810,281.1600,0.3482,0.2760,1.1806,123.0781,3.0781,123.3642,0.2079
1.5640,0.7820,281.5200,0.3482,0.2768,1.1807,123.0795,3.0795,123.3673,0.2110
1.5660,0.7830,281.8800,0.3482,0.2775,1.1809,123.0806,3.0806,123.3701,0.2139
1.5680,0.7840,282.2400,0.3482,0.2783,1.1810,123.0816,3.0816,123.3728,0.2166
1.5700,0.7850,282.6000,0.3482,0.2790,1.1812,123.0828,3.0828,123.3757,0.2195
1.5720,0.7860,282.9600,0.3482,0.2798,1.1814,123.0844,3.0844,123.3790,0.2227
1.5740,0.7870,283.3200,0.3482,0.2805,1.1815,123.0852,3.0852,123.3815,0.2253
1.5760,0.7880,283.6800,0.3482,0.2813,1.1817,123.0857,3.0857,123.3837,0.2275
1.5780,0.7890,284.0400,0.3482,0.2820,1.1819,123.0860,3.0860,123.3856,0.2294
1.5800,0.7900,284.4000,0.3482,0.2828,1.1821,123.0863,3.0863,123.3876,0.2314
1.5820,0.7910,284.7600,0.3482,0.2835,1.1822,123.0869,3.0869,123.3897,0.2335
1.5840,0.7920,285.1200,0.3482,0.2843,1.1824,123.0878,3.0878,123.3923,0.2361
1.5860,0.7930,285.4800,0.3482,0.2850,1.1826,123.0881,3.0881,123.3942,0.2380
1.5880,0.7940,285.8400,0.3482,0.2858,1.1828,123.0881,3.0881,123.3958,0.2396
1.5900,0.7950,286.2000,0.3482,0.2865,1.1830,123.0879,3.0879,123.3972,0.2410
1.5920,0.7960,286.5600,0.3482,0.2872,1.1832,123.0878,3.0878,123.3987,0.2425
1.5940,0.7970,286.9200,0.3482,0.2880,1.1834,123.0880,3.0880,123.4004,0.2442
1.5960,0.7980,287.2800,0.3482,0.2887,1.1837,123.0886,3.0886,123.4026,0.2463
1.5980,0.7990,287.6400,0.3482,0.2894,1.1839,123.0886,3.0886,123.4041,0.2479
1.6000,0.8000,288.0000,0.3482,0.2902,1.1841,123.0883,3.0883,123.4054,0.2491
1.6020,0.8010,288.3600,0.3482,0.2909,1.1843,123.0879,3.0879,123.4065,0.2502
1.6040,0.8020,288.7200,0.3482,0.2916,1.1846,123.0876,3.0876,123.4076,0.2514
1.6060,0.8030,289.0800,0.3482,0.2924,1.1848,123.0876,3.0876,123.4091,0.2529
1.6080,0.8040,289.4400,0.3482,0.2931,1.1851,123.0880,3.0880,123.4110,0.2548
1.6100,0.8050,289.8000,0.3482,0.2938,1.1853,123.0879,3.0879,123.4124,0.2562
